response,factscore
Desafortunadamente  la información proporcionada en los documentos del BOE no contiene una fecha específica que deba sustituirse en la Recomendación 2004/345/CE de la Comisión. Los documentos disponibles se refieren a las Directrices de 1980 y su renovación  así como a un estudio realizado en 1996 y la decisión de establecer nuevas Directrices en 1997. Sin embargo  no se menciona explícitamente la Recomendación 2004/345/CE ni una fecha errónea que deba corregirse en dicha recomendación.  Referencia: https://www.boe.es/buscar/doc.php?id=DOUE-L-2000-80784  Sin embargo  en el contexto proporcionado  cabe mencionar que la Comisión realizó un estudio detallado de las Directrices en 1996 y recomendó ciert,0.8667868658797431
Lo siento  no puedo responder a tu pregunta específicamente sobre el artículo 15 del Convenio Colectivo  ya que no se proporcionó información suficiente sobre el contexto o el texto del artículo en cuestión.  Sin embargo  en relación con la duración de la jornada ordinaria de trabajo  el artículo 26 del texto que me has facilitado establece que la duración de la jornada ordinaria de trabajo es de cuarenta horas semanales de trabajo efectivo  de promedio en cómputo anual  distribuida de forma irregular de acuerdo con los criterios rectores de la misma que se fijen en los Convenios Colectivos o  en su defecto  por acuerdo entre la empresa y los representantes de los trabajadores.  Puedes encontrar esta información en el documento del BOE correspondiente al Convenio Colectivo del Sector del Transporte por Carretera  artículo 26.  ,0.8181744992216569
Lo siento  pero no se proporcionó una pregunta específica para responder. Sin embargo  usando la información contextual que me has dado  puedo proporcionar información sobre los documentos del BOE que mencionaste.  El primer documento es una corrección de errores del Decreto 169/1999  de 27 de julio  relacionado con la Universidad de Huelva. Esta corrección se publicó el 5 de noviembre de 1999 y se entiende implícitamente derogada por el Decreto 299/2003  de 21 de octubre.  El segundo documento es la Resolución de la Universidad de Huelva de 16 de junio de 2010  en la que se establecen los contenidos comunes mínimos de las Enseñanzas de Grado y se especifica que los estudiantes que cursen estos grados deben acreditar un nivel mínimo de Inglés u otra Segunda Lengua equivalente al n,0.8411802636299227
Lo siento  no tengo información sobre el Decreto 1450/1960 en los documentos disponibles del BOE. En la información proporcionada  solo hay datos sobre la Orden de 15 de septiembre de 1982 y la Orden de 21 de septiembre de 1973. El Decreto 1450/1960 no está relacionado con los documentos mencionados. Por favor  revisa el BOE directamente o proporciona más detalles para una búsqueda más precisa.,0.7714844606285483
Lo siento  no tengo información sobre el Recurso 5332/2017 en relación a la Ley 18/2017 en los documentos disponibles del BOE. Los documentos que me has proporcionado se refieren al Recurso de inconstitucionalidad número 101/1982 y al Recurso de inconstitucionalidad número 207/1982. No hay mención al Recurso 5332/2017 ni a la Ley 18/2017 en estos documentos. Por favor  revisa el BOE directamente o proporciona más detalles para una búsqueda más precisa.,0.8084375398361213
Según el fragmento de texto proporcionado  en el Boletín Oficial del Estado (BOE) se publican las siguientes categorías de información:  1. Disposiciones de carácter general: Estas se publican íntegramente en el BOE. 2. Resoluciones de carácter particular: Se publican en extracto  sin perjuicio del derecho de los interesados a que se les notifiquen en su texto íntegro y literal por la autoridad u organismo correspondiente. 3. Anuncios: Comprendidos en las Secciones II y III del artículo 7.º del Reglamento  se publican en extracto.  Además  se especifica que los originales procedentes de la Jefatura del Estado  de la Presidencia del Gobierno y de los Ministerios deben insertarse dentro de las 24 horas siguientes a su recibo  siempre que el espacio y materiales disponibles lo permitan. Los originales tendrán carácter oficial y reservado  y la Administración del BO,0.8626871081093962
Lo siento  pero no puedo proporcionar la información solicitada directamente  ya que el contexto proporcionado se refiere al Decreto 91/1968 y a una corrección de errores del Decreto 3739/1974. Sin embargo  no hay ninguna mención al Decreto 2023/1962 en los documentos proporcionados. Por favor  verifique la referencia o proporcione más detalles para una búsqueda más precisa.  Si está buscando información sobre el Decreto 2023/1962  le sugiero que revise directamente el BOE o proporcione más detalles para una búsqueda más precisa.,0.8113120192317688
Lo siento  pero con la información proporcionada en el documento DOUE-L-1986-82122  no puedo proporcionar una respuesta directa a la pregunta sobre la rectificación al Reglamento (CEE) nº 1722/93 de la Comisión  ya que el documento proporcionado se refiere a una corrección de errores en el Reglamento (CEE) nº 1353/86 relacionado con los limones. No hay información disponible en el documento sobre el objetivo de la rectificación al Reglamento (CEE) nº 1722/93 de la Comisión. Por favor  revise el BOE directamente o proporcione más detalles para una búsqueda más precisa.,0.8453929433764499
Lo siento  pero la información proporcionada no incluye la Orden de 2 de agosto de 1983. No puedo responder a la pregunta sin el contexto relevante. Por favor  proporcione más detalles o el documento completo para que pueda brindarle una respuesta precisa.  Sin embargo  si se refiere a la Orden de 2 de agosto de 1979 mencionada en el texto  el objetivo de la misma no se especifica directamente en el texto proporcionado. La información disponible se refiere a los artículos y apartados de varias órdenes y decretos  pero no proporciona suficiente contexto para determinar el objetivo de la Orden de 2 de agosto de 1979.  Referencia: arts. 8  9.1  20  21 y lo indicado de los arts. 6 y 7 de la Orden de 1 de agosto de 1979 (Ref. ),0.8503590023562396
"Según la ""Corrección de errores de la Resolución de 16 de junio de 1987  del Consorcio de Compensación de Seguros  sobre delegación de competencias en el Organismo"" publicada en el BOE el 28 de julio de 1987  se detectaron los siguientes errores en la resolución original:  1. En el preámbulo  tercera línea  donde dice ""artículo 19""  debe decir ""Su artículo 13"". 2. En el apartado primero  línea segunda  donde dice ""Expedientes de siniestros""  debe decir ""Expedientes de siniestros"". (Nota: El texto parece repetir el mismo error en la corrección). 3. En el apartado segundo  letra b)  donde dice ""Vehículos a motor""  debe decir ""Vehículos de motor"".  Puedes encontrar la corrección completa en el BOE en el siguiente enlace: <https://www.boe.es/buscar",0.8786940771658496
Lo siento  no tengo información sobre la Decisión analizada en los documentos disponibles del BOE. Por favor  proporciona más detalles o revisa el BOE directamente para obtener información sobre la aplicación del Reglamento (CE) no 2037/2000 en ciertos territorios según una Decisión específica.  Sin embargo  en base a la información proporcionada en el primer documento  puedo decirte que la Directiva 2004/105/CE  fechada el 16 de noviembre de 2004  modifica la Directiva 92/12/CEE y la Directiva 77/799/CEE. La Directiva 92/12/CEE se refiere a las disposiciones para el acuerdo entre la Comunidad Económica Europea y la República de Finlandia relativo a un impuesto sobre el alcohol y las bebidas alcohólicas. La Directiva 77/799/CEE estable,0.8618099917427307
"Lo siento  no tengo información sobre quién ha sido el Ponente de la sentencia en la cuestión de inconstitucionalidad núm. 7728-2005 en los documentos proporcionados. El documento relevante en el BOE con la referencia ""BOE-A-2008-13633"" es la Sentencia del Pleno de fecha 17 de julio de 2008 dictada en la cuestión de inconstitucionalidad núm. 9579-2005 y acumuladas. Sin embargo  este documento no proporciona información sobre el Ponente de la sentencia en la cuestión de inconstitucionalidad núm. 7728-2005. Por favor  revisa el BOE directamente o proporciona más detalles para una búsqueda más precisa.",0.8403547696733819
De acuerdo con la información proporcionada en los documentos del BOE  la diferencia fundamental entre los clientes profesionales y los clientes minoristas en relación con los CFD no solo radica en su experiencia  conocimiento y pericia para tomar decisiones de inversión que evalúen adecuadamente los riesgos en que incurren con respecto a los CFD complejos  sino también en las prácticas de comercialización y ventas a las que están expuestos.   Mientras que los clientes profesionales suelen tener la capacidad de evaluar adecuadamente los riesgos asociados con los CFD  los clientes minoristas a menudo carecen de esta habilidad. Esto ha llevado a preocupaciones significativas sobre la protección de los inversores  especialmente cuando se ofrecen niveles más altos de apalancamiento a clientes minoristas y se les permite acceder a productos que  por sus características  no deben ser distribuidos a ellos.  Además ,0.808617757308101
La Resolución de la Universidad de Navarra mencionada en el texto  publicada en el BOE el 30 de enero de 2007  tiene como objetivo oficializar la modificación del plan de estudios de la Licenciatura en Derecho. Esta modificación se ajusta a las directrices aplicables y fue comunicada previamente al Consejo de Coordinación Universitaria. La nueva versión del plan de estudios se publica en el anexo de la Resolución.  Referencia: BOE-A-2007-2006  Resolución de 12 de diciembre de 2006  de la Universidad Pública de Navarra  por la que se publica la modificación del plan de estudios de Licenciado en Derecho.,0.8467312118037679
La Circular 739 de la Dirección General de Aduanas  según el documento BOE-A-1974-1719  se refiere a los procedimientos de reimportación de mercancías exportadas definitivamente  independientemente del motivo de su devolución. En concreto  la circular se aplica al artículo 135 bis  introducido en las Ordenanzas Generales de la Renta de Aduanas por el Decreto 2948/1974  de 10 de octubre. Este artículo regula las opciones disponibles para el importador cuando las mercancías importadas en virtud de un contrato de venta en firme sean rechazadas por encontrarse defectuosas o no conformes con el contrato. El importador podrá optar por la importación con exención tributaria de otras mercancías idénticas a las devueltas o destruidas  o por la devolución de los derechos o impuestos devengados a la importación de las mercancías devu,0.8432143409880845
Lo siento  pero no se proporcionó una pregunta específica para responder. Sin embargo  usando la información contextual proporcionada  puedo decir que no hay información relevante para abordar la modificación del artículo 6 de la Decisión 2011/173  ya que los documentos proporcionados se refieren a una Decisión de la Comisión Europea con fecha de 15 de diciembre de 2008 y a la Ley 14/2011  de 1 de junio  de la Ciencia  la Tecnología y la Innovación en España. Ninguno de estos documentos hace referencia a la modificación del artículo 6 de la Decisión 2011/173.  Documento 1: Decisión de la Comisión Europea (15 de diciembre de 2008) - Tema: Modificación de la Directiva 2002/56/CE  Documento 2: Ley 14/2011  de 1,0.8826662900463018
Based on the provided context information  the text mentions cosmetic products  specifically addressing various aspects related to these products. In addition to the previously mentioned labeling requirements  the text also outlines rules for product advertising. According to the text  any claims made in the advertising  labeling  or promotional materials for cosmetic products must not attribute characteristics  properties  or actions to the products that they do not possess or that exceed their intended cosmetic functions. This includes any claims that are false or likely to mislead the consumer.  Moreover  the text includes a provision regarding the use of language in the labeling and advertising of cosmetic products. Any reference to testing on animals must clearly indicate whether the testing was conducted on the finished product and/or its ingredients. Additionally  the product names must not cause confusion with medications  pharmaceutical specialties  or food products. The packaging and presentation of these products should also prevent confusion with food or other consumer products to avoid potential health risks.  Lastly  public authorities are responsible for monitoring and enforcing the truthfulness of commercial advertising and propaganda  ensuring that they do not negatively impact health.  Document reference: <https://www.boe.es/buscar/,0.6686120437974306
Lo siento  no tengo información sobre el Reglamento (CEE) nº 1537/77 de la Comisión en los documentos proporcionados. Sin embargo  puedo decirte que  en general  los reglamentos de la Comisión Europea establecen disposiciones para aplicar el derecho de la Unión Europea. En particular  el Reglamento (CEE) nº 1172/72 de la Comisión  mencionado en el primer documento  se refiere al establecimiento de los documentos a los que se hace referencia en el Reglamento (CEE) nº 517/72 del Consejo y el Reglamento (CEE) nº 516/72 del Consejo. Por otro lado  el Reglamento (CEE) nº 1135/76 de la Comisión  mencionado en el segundo documento  modifica el Reglamento (CEE) nº 1687/76 por el que se establecen las modalidades comunes de control de,0.8675856752865264
Lo siento  no tengo información sobre la corrección de la Sentencia número 61/1990 del Tribunal Constitucional en los documentos disponibles del BOE. La información proporcionada se refiere a correcciones en las Sentencias número 95/1988 y 104/1988  pero no incluye detalles sobre la Sentencia número 61/1990. Por favor  revisa el BOE directamente o proporciona más detalles para una búsqueda más precisa.,0.8055157050108767
"Based on the provided context  there is no specific time frame mentioned for the Gabinete Provincial to remit the expediente to the Dirección del Servicio de Recuperación y Rehabilitación de Minusválidos Físicos y Psíquicos. The text only mentions that the Gabinete Provincial will remit the program individual de recuperación to the corresponding Entidad Gestora  and that the Entidad Gestora can request information about the development and state of the program before presenting the case to the Comisión Técnica Calificadora.  However  Disposición final primera of the document states that ""Por las Entidades Gestoras y Servicios Comunes afectados por la presente Resolución se cursarán las instrucciones precisas  en coordinación con el Servicio de Recuperación y Rehabilitación de Minusválidos Físicos y Psíquicos  a fin de dar cumplimiento a lo dispuesto en la misma."" This suggests that there may be specific instructions provided to the relevant entities regarding the coordination with the Dirección del Servicio de Recuperación y Rehabilitación de Min",0.7850092529226823
Según el documento del BOE que proporcionaste  el presente Reglamento entrará en vigor el tercer día siguiente al de su publicación en el Diario Oficial de la Unión Europea. Sin embargo  no se proporciona una fecha específica de publicación en el documento.  Referencia(s): - https://www.boe.es/buscar/doc.php?id=DOUE-L-2004-82435 - Artículo 2 del documento,0.8157555594699841
Lo siento  pero en los documentos proporcionados no hay una mención a una Orden de 9 de julio de 1980. La información disponible se limita a la Orden sobre funcionamiento de la Comisaría General de la Música publicada en 1970 y la Orden que modifica el Premio Hispano-americano de Prensa «Miguel de Cervantes» publicada en 1972. Por favor  revisa el BOE para obtener más detalles o proporciona más información para una búsqueda más precisa.,0.8053353202053236
Lo siento  no tengo información sobre la Decisión del Consejo del 5 de marzo de 1979 en los documentos proporcionados. Los documentos disponibles contienen información sobre la Decisión del Consejo del 27 de septiembre de 2001 y la Decisión del Consejo del 8 de octubre de 2014. La primera se refiere a la derogación de la Decisión del Consejo de 22 de diciembre de 1994 y la segunda trata sobre la autorización al Presidente del Consejo para designar a la persona o personas facultadas para la firma del Protocolo en nombre de la Unión y de sus Estados miembros. Por favor  revisa los documentos directamente o proporciona más detalles para una búsqueda más precisa.,0.8127062364948836
Lo siento  no tengo información sobre la creación del Decreto 1976/1973 del 26 de julio en los documentos disponibles del BOE. El documento que se proporcionó está relacionado con el Decreto-ley de 17 de enero de 1963 y el Real Decreto de 28 de diciembre de 1983. En estos documentos no se hace mención al Decreto 1976/1973 del 26 de julio. Por favor  revisa el BOE directamente o proporciona más detalles para una búsqueda más precisa.,0.8003678781317889
Lo siento  pero no puedo proporcionar la información específica solicitada sobre el Reglamento (CEE) nº 3664/90  ya que en los documentos proporcionados no hay referencias a este reglamento. Sin embargo  puedo decir que  según el Reglamento (CEE) núm. 3776/92 y el Reglamento (CEE) núm. 3777/92  la pesca del lenguado dentro de determinadas zonas de la Comunidad está permitida para barcos cuya eslora total excede los ocho metros y que utilizan artes de arrastre de vara cuya longitud total supere los nueve metros. Los barcos permitidos están enumerados en las listas anexas a los reglamentos mencionados. Los documentos relevantes son el DOUE-L-1992-82119 y el DOUE-L-1992-82120.,0.8494283004326975
Lo siento  pero no puedo proporcionar la información requerida en los documentos provistos. El Reglamento (CEE) núm. 1719/93 de la Comisión que se menciona en la pregunta no está disponible en los documentos. Además  el Reglamento (CEE) núm. 1445/76 no se menciona directamente en los documentos proporcionados. En el primer documento  se menciona la necesidad de actualizar el artículo 1 del Reglamento (CEE) n° 2220/85  pero no se hace referencia al Reglamento (CEE) núm. 1445/76. En el segundo documento  se repite el mismo texto. Por lo tanto  no puedo responder a la pregunta sin más información o los documentos relevantes.,0.8530067132589112
Lo siento  pero no se proporcionó una consulta específica sobre la Decisión de Ejecución (UE) 2019/602 de la Comisión en la información contextual. Sin embargo  analizando los documentos proporcionados  no hay ninguno relacionado con la Decisión de Ejecución (UE) 2019/602 de la Comisión.  La información contextual contiene dos documentos:  1. La Decisión (PESC) 2018/1943 del Consejo  de 10 de diciembre de 2018  sobre la continuación de las actividades a las que se refiere el artículo 1  apartado 2  de la Decisión (PESC) 2017/2303 del Consejo. 2. La Decisión de Ejecución (UE) 2017/1161 de la Comisión  de 23 de junio de 2017  que modifica los artículos 1  2,0.8632312882857863
Lo siento  no tengo información sobre la Resolución de 21 de marzo de 1996 de la Universidad de Murcia en los documentos disponibles del BOE. En los documentos proporcionados  solo hay información sobre la Resolución por la que se aprueba el Plan de Estudios del primer ciclo de la Facultad de Ciencias de la Universidad de Murcia y la Resolución de la Dirección General de Universidades e Investigación por la que se aprueba el Plan de Estudios de la Escuela Universitaria de Estudios Empresariales de Murcia. Por favor  revisa el BOE directamente o proporciona más detalles para una búsqueda más precisa.,0.8142247368296384
"La información proporcionada se refiere a dos documentos del BOE  pero la pregunta solicita información específica sobre el acuerdo del Consejo de Universidades del 25 de noviembre de 1986. Desafortunadamente  no se proporcionó el documento relevante en la información contextual. Sin embargo  puedo decirle que  en general  un documento de ""Corrección de errores"" contiene correcciones a errores tipográficos u omisiones encontradas en un documento original previamente publicado.  Sin el documento relevante  no puedo responder específicamente sobre lo que se corrige en el acuerdo del Consejo de Universidades del 25 de noviembre de 1986. Si proporciona el documento o más información  estaré encantado de revisarlo y proporcionar una respuesta más específica.",0.8346816648562762
Lo siento  pero en los documentos proporcionados no se encuentra la información específica sobre la Ley 4/2009  de 5 de mayo  de reforma del artículo 5.4 de la Ley 11/1988  del Síndic de Greuges. La información disponible se limita a la Ley 24/2009  de 23 de diciembre  del Síndic de Greuges  publicada en el BOE-A-2010-735.  Sin embargo  con el contexto adicional proporcionado  puedo informarte sobre el objetivo general de la institución del Síndic de Greuges según el Estatuto de Autonomía de Cataluña. El Síndic de Greuges es una institución de la Generalidad de Cataluña encargada de velar por la protección y defensa de los derechos y libertades de las personas. La Ley 24/2009  del Síndic de Greuges  reg,0.878017421714588
Gracias por proporcionar más contexto. El Decreto 2828/1971 no se amplía en el texto proporcionado  sino que se hace referencia a la ampliación de los plazos establecidos en el artículo cuarto de la Ley 3/1973 y la prórroga de la vigencia del Decreto-ley 3/1973  de 5 de abril.  El artículo cuarto de la Ley 3/1973 se refiere a la Ley de Aguas  y su plazo se amplía por tres meses a partir del 21 de marzo de 1974. Además  la vigencia del Decreto-ley 3/1973  de 5 de abril  se prorroga por un año a partir del 13 de abril de 1974.  Puedes encontrar esta información en el Boletín Oficial del Estado (BOE) correspondiente  en concreto en el BOE número 83 ,0.8764243287888247
" The main topic of the Resolution is the second extension of the Convenio Único for the personnel of the General Administration of the State  as established in the text. This extension is related to the development of the agreement of proroga of December 26  2003  and the prolongation of the validity of the second point of the transitory eighth disposition of the Convenio Único for the labor personnel of the General Administration of the State until December 31  2004.  The Resolution was published in the BOE (Boletín Oficial del Estado) on March 23  2005  and it includes the agreement of the negotiating commission of the Convenio Único  signed by representatives of the Administration and the labor unions CC.OO  UGT  CIG  and CSI-CSIF.  Reference: BOE-A-2005-4793  ""Resolución de 7 de marzo de 2005  de la Dirección General de Trabajo  por la que se dispone la inscripción en el registro y publicación de las",0.816454022693188
Los destinatarios de la Decisión mencionada en el texto son los Estados miembros de la Unión Europea  según establece el Artículo 3 de la Decisión 2004/826/CE del Parlamento Europeo y del Consejo  fechada el 18 de noviembre de 2004. Puedes encontrar esta información en el documento DOUE-L-2004-82689  disponible en el Boletín Oficial del Estado (BOE).,0.8094317235170269
Lo siento  no tengo información específica sobre las dificultades que enfrentan los mataderos de tamaño pequeño y mediano para manipular las patas destinadas al consumo humano de manera rentable en los documentos del BOE. La información que proporcionaste se refiere a las normativas sobre el transporte y alojamiento de animales  que están reguladas en el Real Decreto 374/2014  de 12 de diciembre  por el que se desarrolla la Ley 32/2007  de 7 de noviembre  para el cuidado de los animales durante su transporte. Sin embargo  este decreto no aborda el tema de las dificultades económicas en la manipulación de las patas de animales para el consumo humano.  Para obtener una respuesta adecuada  te recomiendo buscar información específica sobre la industria de los mataderos y las prácticas de procesamiento de carne en fuentes especializadas en ese tema. Las,0.8268853571197954
De acuerdo con la información proporcionada en los documentos del BOE  el Acuerdo de Asociación entre los Estados de África  del Caribe y del Pacífico y la Comunidad Europea fue modificado por segunda vez en relación a las disposiciones establecidas en el Acuerdo de Cotonú  firmado el 23 de junio de 2000 y modificado por primera vez en Luxemburgo el 25 de junio de 2005. La segunda modificación fue firmada en Uagadugu el 22 de junio de 2010 y entró en vigor con carácter general y para España el 1 de abril de 2017.  El documento BOE-A-2012-14784 corresponde a la aplicación provisional de la segunda modificación del Acuerdo de Asociación entre los Estados de África  del Caribe y del Pacífico y la Comunidad Europea. Posteriormente  el documento BOE-A-2017-5506 an,0.8665047796486236
Lo siento  no tengo información sobre la ratificación del Convenio sobre Limitación de la Responsabilidad Nacida de Reclamaciones de Derecho Marítimo por parte de ningún país el 12 de mayo de 1987 en los documentos disponibles del BOE. El documento al que te refieres contiene información sobre modificaciones al Convenio  pero no incluye detalles sobre la ratificación del mismo por parte de diferentes países. Por favor  revisa el BOE directamente o proporciona más detalles para una búsqueda más precisa.  La información que proporcionaste se refiere a modificaciones al Convenio  específicamente al Artículo 4 y 5  que cambian el límite de responsabilidad del propietario de un buque en relación con reclamaciones de derecho marítimo. Sin embargo  no contiene detalles sobre la ratificación del convenio por parte de diferentes países.  Referencia(s): - BOE (BOE-A-,0.8480238841896572
La Decisión entrará en vigor inmediatamente después de su notificación  según establece el Artículo 2 de la Decisión publicada en el DOUE-L-2000-80461 el 16 de marzo de 2000. Los Estados miembros deben adoptar las medidas necesarias para cumplir la presente Decisión a más tardar diez días después de su notificación.  Reference(s): filename: https://www.boe.es/buscar/doc.php?id=DOUE-L-2000-80461 Date: 16/03/2000 Article: Artículo 2,0.8097094511994005
"Lo siento  no tengo información específica sobre las consecuencias de un trabajador que no se integra en un equipo y causa problemas de funcionamiento en los documentos del BOE proporcionados. Sin embargo  generalmente  estas situaciones se tratan en el reglamento interno de la empresa o en el convenio colectivo correspondiente.  Sin embargo  en el segundo documento  se menciona que la ""negativa a cumplir una orden de servicio  cuando como consecuencia de dicho incumplimiento se causen perjuicios graves a la empresa"" es considerada una falta muy grave que puede dar lugar al despido disciplinario. Si el trabajador no se integra en el equipo y esto ocasiona problemas de funcionamiento y perjuicios graves para la empresa  esta situación podría encuadrarse en la falta muy grave descrita.  Documento: BOE-A-2019-15984 - 19 de diciembre de 2019 (Faltas y sanciones",0.8514871025150346
 The number of regulated annual holidays for workers affected by this Convention is thirty days natural  as stated in Article 13 of the document.  Reference: [BOE-A-2001-11778](https://www.boe.es/buscar/doc.php?id=BOE-A-2001-11778)  The context provided includes additional details about the Convention  but it does not provide further information about the number of annual holidays. Therefore  the original answer remains valid.,0.6551061165730859
Lo siento  no tengo información específica sobre el Acuerdo de la Comisión Delegada del Gobierno para Asuntos Económicos del 12 de junio de 2003 en los documentos del BOE proporcionados. Sin embargo  puedo compartir detalles sobre la composición y funciones de la Comisión Delegada del Gobierno para Asuntos Económicos según el Real Decreto 1183/2000  publicado en el BOE el 23 de junio de 2000. La Comisión está compuesta por varios ministros y secretarios de Estado  y tiene funciones preparatorias de las sesiones de la Comisión Delegada del Gobierno para Asuntos Económicos. La Secretaría General de Política Económica y Defensa de la Competencia actúa como su órgano de apoyo. Desafortunadamente  no puedo proporcionar información más específica sobre el acuerdo del 12 de junio de 200,0.8763438279104825
"I'm sorry for the confusion  but the provided context information does not include an ""Orden de 26 de noviembre de 1974"" that you're asking about. The information provided refers to various documents  but none of them are the ""Orden de 26 de noviembre de 1974."" Therefore  I cannot provide an answer to your query without more context or information.",0.6831327217604335
Lo siento  no tengo información sobre un suplemento de crédito específico para la sección de Minería e Industria en los documentos proporcionados. Sin embargo  en el documento del BOE relacionado con el Presupuesto de la Comunidad Autónoma de [nombre de la comunidad autónoma] para el año [año]  en la sección 19  Consejería de Industria  Turismo y Empleo  se menciona la posibilidad de un suplemento de crédito en los créditos 19.01-723A-710 y 19.02-723B-607. Estos suplementos de crédito se asignan para hacer frente a las obligaciones que pudieran surgir por encima de la consignación inicialmente prevista en la sección correspondiente. Puedes consultar el documento completo en el BOE en la sección [sección del BOE].,0.8350634715437725
Lo siento  no tengo información sobre el límite máximo permitido de Salmonella en 25 gramos de pulpa deshidratada del fruto del baobab en los documentos disponibles del BOE. La información proporcionada se refiere a los controles oficiales de Salmonella en animales y productos cárnicos  pero no especifica ningún límite para la pulpa deshidratada del fruto del baobab. Por favor  revisa el BOE directamente o consulta a la autoridad competente para obtener información más precisa y específica sobre este tema.,0.7795206725288892
De acuerdo con el Protocolo relativo a la adhesión de la República de Bulgaria y de Rumanía al Acuerdo de colaboración y cooperación entre las Comunidades Europeas y sus Estados miembros  por una parte  y la República de Azerbaiyán  por otra  firmado en Luxemburgo el 22 de abril de 1996 y en vigor desde el 1 de julio de 1999  la República de Bulgaria y Rumanía se convierten en Partes del Acuerdo a partir del 1 de enero de 2007.  Esta información se encuentra en el documento del BOE con el siguiente enlace: <https://www.boe.es/buscar/doc.php?id=DOUE-L-2009-80407>  El documento del BOE también proporciona información sobre la adhesión y entrada en vigor del acuerdo con otros países  pero esos países no son relevantes para la pregunta específica sobre la República de Bulgaria y Rumanía.,0.8272582432012071
Lo siento  no tengo información sobre el precio de venta al público de la Picadura de pipa Forever Gold Fantasy (50 g) en los documentos del BOE proporcionados. La información disponible en el BOE se refiere a los precios de venta al público de diversas marcas de picadura para pipa  pero no incluye ninguna referencia a la Picadura de pipa Forever Gold Fantasy (50 g). Desafortunadamente  no puedo proporcionar una respuesta específica a su pregunta sin esta información. Por favor  revise el BOE directamente o proporcione más detalles para una búsqueda más precisa.  Referencia: Resolución del 22 de diciembre de 2003  del Comisionado para el Mercado de Tabacos  por la que se fijan los precios de venta al público de determinados productos del tabaco (BOE núm. 305  de 27 de diciembre de 20,0.8814056307804071
Lo siento  no tengo información sobre la Orden 67/1985 en los documentos disponibles del BOE. Los documentos que me has proporcionado se refieren a la Orden de 18 de junio de 1963 y a una orden no especificada de 1994. Para proporcionar una respuesta precisa  necesitaría más información  como el nombre completo y la fecha de la Orden 67/1985. Siguiendo las pautas proporcionadas  asegúrate de que cada pregunta sea clara y específica para obtener una respuesta útil.,0.7779193365140628
"La información proporcionada no contiene detalles sobre ""otras actualizaciones"" en un contexto similar al del ejemplo 1 o 2 proporcionado. Por lo tanto  no puedo responder específicamente a la pregunta sin más detalles.  Sin embargo  en el contexto del primer documento proporcionado  el documento del BOE del 6 de febrero de 1993  se especifica que Telefónica podrá suspender el acceso a los servicios de valor añadido con tarificación adicional por demora en el pago de estos servicios en un plazo superior a diez días naturales desde la fecha de presentación o puesta al cobro del recibo. Sin embargo  Telefónica no podrá suspender el servicio telefónico básico a estos abonados cuando formulen reclamación a dicha Compañía en tanto la misma esté pendiente de solventarse mediante resolución firme de la Compañía o del Delegado del Gobierno en el supu",0.824535124981683
Lo siento  tras revisar los documentos proporcionados en el nuevo contexto  no puedo encontrar ninguna mención al Decreto 1217/1960 del 4 de julio. Los documentos disponibles en este contexto incluyen varios decretos y órdenes emitidos entre 1959 y 1960  pero ninguno de ellos es el Decreto 1217/1960 del 4 de julio.   Por lo tanto  lo siento  no tengo información sobre el Decreto 1217/1960 del 4 de julio en los documentos disponibles del BOE. Por favor  revisa el BOE directamente o proporciona más detalles para una búsqueda más precisa.,0.7758939730144867
Lo siento  pero no puedo responder a la pregunta utilizando la información proporcionada  ya que la orden mencionada en la pregunta no está incluida en el contexto. La información disponible solo incluye la Orden de 20 de junio de 1962 sobre transformación en Escuelas de Peritos de Minas y Fábricas Mineralúrgicas y Metalúrgicas de las actuales de Facultativos de Minas que se indican  y el Real Decreto 725/1979  de 20 de febrero  por el que se actualizan las competencias profesionales de los Facultativos  Peritos e Ingenieros Técnicos de Minas.  Por favor  verifique la pregunta o proporcione más detalles para una búsqueda más precisa. Si tiene la referencia correcta de la orden  puede proporcionarla para que pueda buscar la respuesta utilizando esa orden específica.,0.8268935042525559
El Real Decreto 1949/1983 no está incluido en el contexto de información proporcionado. Sin embargo  puedo decirte que  en general  un Real Decreto es una forma de normativa jurídica en España  emitida por el Gobierno y que tiene carácter de ley. Sin el documento específico  no puedo proporcionarte información sobre el tema principal del Real Decreto 1949/1983. Te recomiendo revisar el Boletín Oficial del Estado (BOE) en la sección correspondiente para encontrar el documento y obtener la información deseada.,0.8162136566477162
